LOC105665897	XM_048407609.1
LOC100645768	XM_003399195.4
LOC100645366	XM_048404297.1
LOC100647420	XM_048407365.1,XM_048407364.1,XM_003396301.4,XM_012309941.3
LOC100651379	XM_048411087.1,XM_012314609.3
LOC100650597	XM_048405506.1,XM_012308210.3,XM_003395101.4,XM_012308207.3,XM_048405507.1,XM_012308206.3,XM_048405505.1,XM_048405504.1,XM_048405502.1,XM_048405508.1
LOC100645535	XM_003399984.4
LOC100649929	XM_020863971.2,XM_012310370.3,XM_012310369.3,XM_048407858.1,XM_020863967.2,XM_020863968.2,XM_012310368.3
LOC125385029	XM_048405518.1
LOC100646647	XM_012320217.3
LOC100643361	XM_048406078.1,XM_048406080.1,XM_020863167.2,XM_048406079.1
LOC100646405	XM_012321087.2
LOC100651891	XM_012313083.2
LOC100649246	XM_048406380.1,XM_003393268.4
LOC100643939	XM_003397246.4
LOC125387048	XM_048414210.1
LOC100647263	XM_020863563.2,XM_012309783.3,XM_012309784.3,XM_048407348.1
LOC100646273	XM_003401616.4,XM_048413456.1,XM_048413457.1,XM_048413458.1,XM_020867310.2,XM_020867314.2,XM_048413459.1,XM_048413460.1
LOC100648304	XM_048405464.1,XM_048405462.1,XM_020867684.2,XM_048405465.1,XM_020867685.2,XM_048405463.1
LOC105667005	XM_012320007.3,XM_012320006.3,XM_012320008.3
LOC100648724	XM_003401554.4,XM_012317318.3
LOC100650672	XM_003393117.4,XM_020864866.2
LOC125385763	XM_048409170.1
LOC100642454	XM_003396661.4
LOC100645381	XM_012312443.2,XM_003398138.4
LOC125386561	XM_048413349.1
LOC100652163	XM_012310624.3,XM_003396821.4,XM_012310622.3,XM_012310626.3,XM_012310623.3,XM_012310630.3
LOC100644481	XM_003394973.4
LOC100642599	XM_048411137.1
LOC105666604	XM_048413339.1
LOC100643027	XM_012311106.3
LOC100649037	XM_012317655.3,XM_003401875.4,XM_012317654.3
LOC100647615	XM_012308924.3,XM_003395738.4
LOC100644309	XM_012316257.3
LOC100649220	XM_012313088.3
LOC125385981	XM_048410269.1,XM_048410270.1
LOC100649081	XM_003393733.4
LOC100647446	XM_003402726.4
LOC100643230	XM_048405458.1,XM_048405437.1,XM_020865147.2,XM_048405466.1
LOC100644729	XM_048409209.1,XM_048409204.1,XM_048409208.1,XM_048409207.1,XM_048409206.1,XM_003398465.4,XM_048409205.1
LOC100645337	XM_048410341.1,XM_048410344.1,XM_048410342.1,XM_003398868.4,XM_048410343.1
LOC100643018	XM_003401749.4
LOC100649463	XM_012314547.2,XM_048410849.1,XM_048410850.1
LOC100645409	XM_048407861.1,XM_012310313.3,XM_003396602.4,XM_020863746.2
LOC100650395	XM_003394535.4,XM_048414601.1,XM_020868466.2
LOC100646539	XM_048407754.1,XM_012310572.3,XM_012310573.3,XM_048407755.1,XM_003396777.4,XM_012310571.3,XM_048407753.1
LOC100649852	XM_048410056.1,XM_048410054.1,XM_048410055.1,XM_048410058.1,XM_048410057.1,XM_048410053.1,XM_048410059.1
LOC100644677	XM_012309398.3,XM_003396114.4
LOC100649050	XM_003394297.4
LOC110119525	XM_048408229.1
LOC100642302	XM_003400938.3
LOC110119870	XM_020866522.2
LOC105666498	XM_012316531.2
LOC100643695	XM_003396996.4
LOC105665978	XM_048408001.1,XM_048408000.1,XM_048407999.1
LOC100642722	XM_003395040.4
LOC100644243	XM_003394010.4
LOC100643105	XM_003402990.4
LOC105666959	XM_048414279.1,XM_012319819.3,XM_048414278.1
LOC100645350	XM_048412871.1,XM_048412870.1,XM_048412872.1,XM_003401371.4
LOC100649711	XM_012316073.3,XM_048412213.1,XM_012316069.3,XM_012316071.3,XM_048412212.1
LOC100643788	XM_003402075.4
LOC125384654	XM_048411764.1
LOC100643257	XM_003400129.4,XM_012315537.3
LOC100643386	XM_048406429.1,XM_048406428.1
LOC100644592	XM_003393230.4
LOC100645815	XM_048414014.1,XM_048414013.1,XM_020867450.2,XM_020867453.2
LOC100644450	XM_048409523.1,XM_003398376.4
LOC100647098	XM_003396616.4
LOC105666090	XM_048408663.1,XM_012312136.3,XM_048408661.1,XM_048408666.1
LOC100652302	XM_012319339.3,XM_012319337.3,XM_012319340.3,XM_003402908.4,XM_048406671.1
LOC100643289	XM_003397960.4
LOC105666987	XM_012319907.3,XM_048406596.1
LOC100646580	XM_020868508.2,XM_048414668.1,XM_003394429.3,XM_048414669.1
LOC100649458	XM_048409078.1,XM_020865013.2,XM_048409077.1,XM_048409079.1,XM_048409074.1,XM_048409075.1
LOC100648794	XM_003398733.4
LOC100644664	XM_003402628.4,XM_048414117.1,XM_012318949.3,XM_012318947.3,XM_012318948.3,XM_048414112.1
LOC100651821	XM_048414045.1,XM_048414047.1,XM_048414046.1,XM_048414044.1,XM_048414050.1,XM_048414048.1
LOC105665807	XM_020863299.2
LOC100650914	XM_048408421.1
LOC100647552	XM_012316382.3,XM_012316383.2,XM_048411660.1,XM_012316384.2,XM_048411661.1
LOC100647490	XM_020862587.2,XM_020862581.2,XM_012313343.3
LOC100645960	XM_003400316.4,XM_048411746.1
LOC105666369	XM_020865787.2
LOC100644058	XM_012309336.3
LOC100651414	XM_012314587.3,XM_048411132.1,XM_048411131.1
LOC100652158	XM_012308537.3
LOC100646265	XM_048409793.1,XM_020864925.2,XM_020864924.2
LOC100648875	XM_048410965.1,XM_048410964.1
LOC100648520	XM_048408322.1,XM_020864454.2
LOC100644228	XM_003401362.4,XM_003401363.4,XM_048412360.1,XM_003401361.4,XM_020867039.2,XM_048412361.1
LOC105665691	XM_020862866.2
LOC100651282	XM_012309500.3
LOC100644206	XM_012307709.3,XM_020862696.2,XM_012307711.3,XM_048405276.1,XM_012307708.3,XM_012307710.3,XM_020862697.2
LOC100651118	XM_048411709.1,XM_012320278.3,XM_003393907.4,XM_012320279.3
LOC100642660	XM_012316641.3,XM_003400941.4
LOC100649154	XM_003401720.4,XM_048413545.1
LOC100631067	XM_048409031.1
LOC100644217	XM_020865533.2
LOC105666892	XM_048411521.1
LOC100646551	XM_048410237.1,XM_012313470.3,XM_012313471.3,XM_012313469.3,XM_048410236.1,XM_020865331.2
LOC100651127	XM_012308741.3,XM_003395599.4,XM_012308742.3,XM_020863199.2,XM_003395598.4,XM_020863198.2,XM_020863201.2
LOC100644281	XM_048405857.1
LOC100648199	XM_003394365.4
LOC100644020	XM_003396755.4
LOC100645544	XM_012318902.3,XM_048409627.1,XM_048409625.1,XM_048409626.1,XM_048409629.1,XM_048409630.1,XM_048409628.1
LOC100642254	XM_003398443.4
LOC100651674	XM_020862719.2,XM_020862720.2,XM_048404780.1
LOC100652120	XM_012310570.3
LOC100642829	XM_048413570.1,XM_003403148.4
LOC100645209	XM_012313908.3,XM_048410027.1
LOC100650765	XM_048405874.1,XM_003395762.4
LOC100648609	XM_012317304.3
LOC100649420	XM_003398501.4
LOC100647929	XM_012308350.3
LOC100647246	XM_048412419.1,XM_048412423.1,XM_048412420.1,XM_048412421.1,XM_048412422.1,XM_048412424.1
LOC100643430	XM_012319263.3,XM_003402768.4
LOC100645948	XM_003395965.3
LOC100650370	XM_048409909.1
LOC105666466	XM_048411981.1
LOC100648846	XM_003403117.4
LOC100648954	XM_003401316.4
LOC100644443	XM_012310554.3
LOC100648377	XM_048413533.1,XM_003401714.4
LOC100650538	XM_003400272.3
LOC100645343	XM_048410908.1,XM_020866057.2,XM_048410907.1
LOC100643670	XM_012318080.3,XM_012318079.3,XM_012318078.3,XM_012318082.3,XM_012318081.3
LOC100648558	XM_003396956.4
LOC100646076	XM_003400480.4
LOC100643457	XM_003399097.4
LOC100644250	XM_012308461.2,XM_012308462.2,XM_003395375.3
LOC100647066	XM_048407823.1,XM_003396531.4
LOC100651888	XM_048409239.1
LOC100643173	XM_048410823.1,XM_003399651.4
LOC100649043	XM_003403195.4
LOC100651434	XM_003393749.4
LOC100644822	XM_048412654.1,XM_012316703.3
LOC100642648	XM_003398764.4
LOC100649759	XM_012319185.3,XM_048412811.1,XM_020865674.1
LOC100650934	XM_012313843.3,XM_012313841.3,XM_012313842.2,XM_003398996.3
LOC105666911	XM_012319484.3,XM_012319485.3
LOC100649787	XM_003401725.4
LOC100651073	XM_003394701.4,XM_048405262.1
LOC100649258	XM_012310187.3,XM_012310186.3,XM_003396471.4
LOC100648364	XM_020864039.2,XM_020864038.2
LOC105666075	XM_012312030.3
LOC100647475	XM_048411385.1,XM_048411384.1,XM_012315687.3,XM_012315685.3
LOC100650897	XM_003399949.4
LOC125384842	XM_048404848.1,XM_048404847.1
LOC100646465	XM_003395888.4,XM_003395887.4
LOC100644124	XM_003394565.4,XM_048414714.1,XM_012321186.3,XM_048414715.1
LOC100651591	XM_003392883.4
LOC100645923	XM_048411595.1
LOC125386136	XM_048411150.1
LOC100652024	XM_012319245.3,XM_048404483.1,XM_003402833.4,XM_048404484.1,XM_012319248.3,XM_020867963.2
LOC100648092	XM_003396224.4,XM_003396223.4
LOC100647290	XM_003394115.4
LOC100651214	XM_003399079.4,XM_020865393.2
LOC100647203	XM_012317820.3
LOC100648563	XM_048408501.1
LOC100647635	XM_003399767.4,XM_012315041.3,XM_048410789.1
LOC125385917	XM_048409936.1
LOC100651482	XM_012308219.3,XM_003395109.4,XM_048405501.1,XM_048405500.1,XM_048405499.1,XM_012308220.3,XM_020862649.2,XM_048405498.1
LOC100649017	XM_012321323.3,XM_012321322.3,XM_012321321.3,XM_012321320.3,XM_012321324.2,XM_012321326.2,XM_012321325.2
LOC100645185	XM_012320518.3
LOC100644406	XM_012311552.3,XM_003397406.4
LOC100648890	XM_003393022.4
LOC100645328	XM_012310854.3
LOC100650982	XM_012317080.3
LOC100648803	XM_020866998.2,XM_012316736.3,XM_048412645.1,XM_048412647.1,XM_012316733.3,XM_012316742.3,XM_012316728.3,XM_020866997.2,XM_003401148.4,XM_012316734.3,XM_012316727.3,XM_020867002.2,XM_012316738.3,XM_012316730.3,XM_012316739.3,XM_048412646.1
LOC100645726	XM_012313910.3
LOC100652254	XM_003400696.4
LOC100645708	XM_012308029.3
LOC100649644	XM_003402431.4,XM_012318692.3
LOC125385928	XM_048409959.1
LOC100649028	XM_003397849.4,XM_012312210.3
LOC100642623	XM_003402066.4
LOC100646519	XM_012317817.3
LOC100643038	XM_003395366.4
LOC100649006	XM_012318139.3
LOC100643210	XM_048409859.1,XM_012313641.3
LOC125385906	XM_048409897.1
LOC100650191	XM_003394061.4
LOC100644417	XM_003400715.4
LOC100645824	XM_003394501.4,XM_003394500.4
LOC125385142	XM_048406016.1
LOC100642549	XM_003402985.4
LOC100645259	XM_012314045.3,XM_020865596.2,XM_048409896.1
LOC100645411	XM_020864163.2,XM_020864164.2
LOC100644135	XM_048407196.1,XM_048407195.1,XM_048407194.1,XM_048407200.1,XM_048407199.1,XM_048407193.1,XM_048407197.1,XM_048407198.1
LOC100646586	XM_048407158.1
LOC100652035	XM_012307999.3,XM_012308000.3,XM_003394952.4
LOC100651332	XM_003397381.4,XM_012311517.3,XM_048408366.1,XM_020864592.2
LOC100643972	XM_012310039.3,XM_020863653.2,XM_012310040.3
LOC100644311	XM_003401757.4
LOC105666096	XM_012312205.2
LOC100648659	XM_048406081.1,XM_048406082.1
LOC125385768	XM_048409174.1
LOC125387043	XM_048414204.1
LOC100650639	XM_003395510.4
LOC100647268	XM_012312685.3,XM_003398314.4,XM_012312686.3,XM_012312687.3
LOC100645966	XM_048414116.1
LOC125384911	XM_048405074.1
LOC100647496	XM_020862827.2
LOC100642204	XM_020863429.2,XM_003395854.4,XM_048406890.1,XM_012309269.3
LOC100646278	XM_003402485.4,XM_020867764.2,XM_012318834.3,XM_020867765.2,XM_012318835.3
LOC100651979	XM_048413026.1,XM_003403060.4
LOC100648868	XM_048408519.1,XM_048408518.1,XM_003397924.4
LOC100644293	XM_003396274.4,XM_012309908.3
LOC100649329	XM_020863222.2,XM_048406240.1,XM_048406239.1
LOC100643961	XM_012319616.3,XM_012319615.3
LOC100643407	XM_048407111.1,XM_003396668.4,XM_012310406.3
LOC100643645	XM_020862693.2,XM_048405145.1,XM_048405146.1,XM_012308169.3,XM_048405144.1
LOC100650479	XM_012308204.3,XM_048405410.1,XM_048405408.1,XM_048405407.1,XM_020862655.2,XM_048405412.1,XM_048405409.1,XM_020862654.2,XM_048405411.1,XM_020862656.2,XM_020862653.2,XM_020862652.2,XM_020862657.2,XM_048405413.1
LOC105666448	XM_048412191.1
LOC100648508	XM_003395490.4
LOC100643339	XM_012315328.3
LOC100649709	XM_003400345.3
LOC100645763	XM_003398220.4,XM_012312568.3
LOC105667113	XM_048413291.1,XM_048413288.1,XM_012320344.3
LOC100648526	XM_012313818.3,XM_012313817.3,XM_020865470.2,XM_020865471.2
LOC100647048	XM_048406674.1,XM_048406673.1,XM_048406676.1,XM_048406675.1,XM_020867993.2,XM_012319331.3,XM_012319335.3,XM_012319334.3
LOC100644542	XM_012319281.3,XM_012319280.3,XM_003402776.4
LOC100647624	XM_003397513.4
LOC100644885	XM_048405949.1
LOC125386647	XM_048413646.1
LOC100645029	XM_020867394.2,XM_048413733.1,XM_048413734.1
LOC110119313	XM_048405811.1
LOC100642666	XM_003401983.4
LOC100643416	XM_048410497.1,XM_003399254.4,XM_012314250.3,XM_012314248.3,XM_012314247.3,XM_012314245.3,XM_012314251.3
LOC100643351	XM_048413369.1,XM_012319559.3,XM_012319558.3
LOC100648744	XM_003395253.4,XM_048405926.1,XM_048405925.1,XM_012308370.3
LOC100650680	XM_012307896.3
LOC100646618	XM_003394110.4
LOC100647253	XM_048414582.1
LOC105666040	XM_012311663.3
LOC100651384	XM_003400523.4,XM_020866568.2
LOC100649208	XM_020863163.2,XM_020863162.2,XM_020863161.2,XM_003395415.3
LOC125387006	XM_048414181.1
LOC100646627	XM_012311667.2
LOC125385049	XM_048405624.1
LOC100648471	XM_048410917.1
LOC100647440	XM_003401220.4
LOC100643236	XM_048404081.1,XM_020868565.2
LOC125386732	XM_048413829.1
LOC100650183	XM_048406943.1,XM_048406945.1,XM_048406944.1
LOC100649226	XM_012314912.3
LOC100646779	XM_048406221.1,XM_003395318.4,XM_048406220.1
LOC100645231	XM_012307813.3,XM_012307893.3,XM_020863104.2,XM_048408378.1,XM_020862850.2,XM_020862876.2,XM_048408400.1,XM_020862950.2,XM_020862929.2,XM_020862897.2,XM_020862916.2,XM_020863024.2,XM_020862969.2,XM_020863046.2,XM_020862999.2
LOC110119347	XM_020863414.2
LOC100647769	XM_003395080.4,XM_012308188.3,XM_012308189.3
LOC100650833	XM_048405600.1,XM_003392961.4
LOC105665641	XM_048408422.1
LOC100648631	XM_003395827.4
LOC100651425	XM_003402290.4,XM_012318535.3,XM_048404520.1,XM_048404519.1,XM_003402289.4
LOC100645122	XM_003396118.4
LOC125386613	XM_048413588.1,XM_048413589.1,XM_048413590.1
LOC100649056	XM_012308604.3
LOC100650925	XM_003396004.4,XM_012309368.3,XM_012309369.3,XM_048406493.1
LOC100648853	XM_048413808.1,XM_048413809.1
LOC100650651	XM_048408837.1,XM_048408835.1,XM_003397698.4,XM_048408836.1
LOC105666842	XM_048414186.1,XM_048414182.1,XM_048414185.1
LOC100644456	XM_003399578.3
LOC105666585	XM_012317403.3
LOC100648687	XM_012313681.3,XM_012313683.3,XM_012313682.3,XM_012313685.3
LOC100648462	XM_048412967.1,XM_048412965.1,XM_048412966.1,XM_048412968.1,XM_048412969.1,XM_048412970.1,XM_048412964.1
LOC125386110	XM_048410981.1
LOC100643380	XM_012315122.3,XM_048410700.1,XM_048410699.1,XM_012315120.3,XM_012315119.3,XM_003399815.4,XM_012315121.3
LOC105667147	XM_048404265.1,XM_012320844.3,XM_048404264.1,XM_048404266.1,XM_048404267.1
LOC100651583	XM_048412624.1
LOC100647023	XM_003395974.4
LOC100646095	XM_012311352.3
LOC100645287	XM_048407894.1,XM_048407895.1,XM_012310312.3,XM_048407892.1,XM_048407893.1,XM_048407896.1,XM_048407897.1
LOC100645356	XM_012318830.3,XM_048408697.1
LOC125384799	XM_048404736.1,XM_048404735.1
LOC100645758	XM_020864349.2,XM_003397577.4
LOC100652204	XM_012314369.3,XM_012314370.3,XM_012314371.3,XM_003399325.4,XM_020865326.2
LOC100648611	XM_012317833.3,XM_003401791.4
LOC100650813	XM_048407639.1,XM_012310610.3,XM_003396811.4
LOC105666068	XM_020864777.2
LOC100645594	XM_003395962.4,XM_012309418.3
LOC100644359	XM_020862606.2,XM_012320508.3
LOC100649802	XM_048404163.1,XM_003394452.4,XM_012321050.3
LOC100648149	XM_048413507.1,XM_048413509.1,XM_048413510.1,XM_048413508.1
LOC100645459	XM_012314398.3
LOC100645211	XM_003399668.4
LOC100649562	XM_012316348.3,XM_048414328.1,XM_003393580.4
LOC100647468	XM_048409374.1,XM_048409373.1,XM_003398153.4
LOC100647296	XM_003395818.4
LOC100642404	XM_048408141.1,XM_048408142.1,XM_020864050.2,XM_012310916.3
LOC100646478	XM_003399359.4
LOC125386851	XM_048414020.1
LOC125387037	XM_048414195.1
LOC100645393	XM_003402317.4
LOC100642785	XM_003402458.4
LOC100643155	XM_003395043.4
LOC100645720	XM_020864217.2
LOC100644493	XM_003399262.4
LOC100644400	XM_012308778.3,XM_012308777.3,XM_012308780.3,XM_012308779.3,XM_003395624.4
LOC100643207	XM_048408860.1,XM_003397555.3
LOC100650279	XM_003395837.4
LOC100646174	XM_012308030.3,XM_020862847.2
LOC105666248	XM_012313779.3,XM_020865314.2
LOC125384604	XM_048409083.1
LOC105665714	XM_048404826.1
LOC125386473	XM_048412979.1,XM_048412980.1
LOC100649093	XM_003396718.3
LOC100642698	XM_012312523.3,XM_003398194.4,XM_012312525.3,XM_012312524.3
LOC100643216	XM_012315812.3
LOC125386205	XM_048411435.1
LOC100644008	XM_012320941.3
LOC105667133	XM_048404231.1
LOC100647453	XM_003394284.4
LOC100647502	XM_003396535.4
LOC100646167	XM_012309188.3
LOC100646872	XM_012314275.2,XM_012314276.2,XM_003399283.3
LOC100647862	XM_048409693.1,XM_003398319.3
LOC100647177	XM_048404061.1,XM_003394114.4
LOC100652126	XM_048408486.1
LOC105665683	XM_012308155.3,XM_020862623.2
LOC125386189	XM_048411327.1
LOC100644026	XM_003398288.3
LOC100643319	XM_003395124.4,XM_048405494.1
LOC100652108	XM_003394074.4,XM_012320494.3
LOC100650376	XM_012316256.3,XM_003400680.4,XM_012316255.3
LOC100650778	XM_003398512.4
LOC100651055	XM_003401333.4
LOC100647240	XM_003401465.4
LOC100648271	XM_048412315.1,XM_003393569.4
LOC100643436	XM_012319407.3
LOC100642962	XM_003396346.3,XM_012310033.2
LOC100648042	XM_048413940.1,XM_048413939.1,XM_048413942.1,XM_048413943.1,XM_048413941.1,XM_048413945.1,XM_048413944.1
LOC100649426	XM_003400589.3
LOC100651541	XM_003400690.4,XM_012316295.3
LOC100650847	XM_003397540.4,XM_048408998.1
LOC100649408	XM_012307826.3,XM_048405214.1,XM_048405213.1,XM_012307828.3,XM_012307827.3,XM_012307829.3
LOC125387154	XM_048414311.1
LOC100643676	XM_012319890.3
LOC100651225	XM_012317680.3,XM_012317679.3,XM_012317681.3,XM_012317678.3,XM_012317677.3
LOC100649104	XM_003398982.4,XM_020865466.2,XM_020865467.2
LOC100644969	XM_012312856.3
LOC100651312	XM_003393359.4
LOC100646501	XM_048405822.1,XM_020863031.2
LOC100648840	XM_003401718.4,XM_048413403.1
LOC100647871	XM_048410793.1,XM_003399770.4,XM_048410794.1
LOC100644115	XM_003392985.4
LOC100645431	XM_012316843.3,XM_020863836.2
LOC105666460	XM_012316131.3
LOC100646861	XM_012308269.3,XM_048405566.1,XM_012308268.3,XM_020862626.2,XM_012308270.3,XM_048405567.1
LOC100647399	XM_003402257.4,XM_048406793.1
LOC100645487	XM_048406129.1,XM_003395804.4
LOC100650141	XM_048407300.1,XM_048407310.1
LOC100647060	XM_003395564.4,XM_012308681.3
LOC100644256	XM_003396592.4,XM_003396591.4
LOC100650619	XM_003400762.4
LOC100644387	XM_048408507.1,XM_020868575.2,XM_048408503.1
LOC100646070	XM_048409855.1
LOC125385923	XM_048409954.1
LOC100649023	XM_048408244.1
LOC100646136	XM_012320414.3
LOC100644585	XM_048406446.1
LOC100642628	XM_003393603.4
LOC100644842	XM_003394976.4
LOC100643033	XM_012320614.3,XM_048404394.1,XM_048404393.1,XM_048404395.1
LOC100648964	XM_003392946.4
LOC100642606	XM_012310634.3,XM_003396826.4
LOC100642617	XM_048410982.1
LOC100642196	XM_048414613.1,XM_048414610.1,XM_048414609.1,XM_048414611.1,XM_048414612.1
LOC100643467	XM_012317333.3,XM_048412890.1,XM_048412891.1
LOC100648568	XM_003398731.4,XM_012313196.3,XM_012313194.3,XM_020865383.2
LOC100648808	XM_012318970.3,XM_003402581.4,XM_012318971.3,XM_020867820.2,XM_020867821.2
LOC100647056	XM_012320223.3
LOC100643901	XM_003399101.4
LOC100644260	XM_003397248.4
LOC100643682	XM_048414726.1
LOC100645790	XM_048414655.1,XM_012320764.3,XM_048414652.1,XM_048414653.1,XM_048414654.1,XM_012320765.3
LOC100644423	XM_003402626.4,XM_048414042.1,XM_048414038.1
LOC100648826	XM_003396631.3,XM_012310349.3
LOC100645703	XM_012319724.3,XM_003393782.4
LOC100649769	XM_020863368.2
LOC100649440	XM_048412170.1,XM_003393736.4
LOC100645928	XM_048412577.1
LOC100650382	XM_012318701.3
LOC100652277	XM_003395775.4,XM_012308969.3,XM_012308968.3,XM_012308967.3
LOC100647226	XM_003398151.4
LOC100648735	XM_012317614.2
LOC105665745	XM_020862951.2,XM_012308689.3,XM_020862952.2
LOC110119814	XM_020866194.2
LOC100642264	XM_003401020.4,XM_003401021.4
LOC100645906	XM_048405659.1,XM_003395227.4
LOC100652140	XM_012316977.3
LOC100650755	XM_048406454.1,XM_020865329.2,XM_012312933.3,XM_012312940.3,XM_012312926.3,XM_003393355.4,XM_012312969.3
LOC100649253	XM_012321341.3
LOC100645524	XM_003396849.3
LOC100646886	XM_003402644.4,XM_020867838.2,XM_012319003.3,XM_048404732.1
LOC100642849	XM_012311889.2,XM_003397636.3,XM_003397637.4
LOC100651689	XM_012312740.3,XM_048409586.1,XM_048409584.1,XM_048409585.1
LOC100648402	XM_048408655.1,XM_003397520.4
LOC105666885	XM_048406806.1,XM_048406805.1
LOC105666542	XM_012316929.3
LOC100648553	XM_048405841.1,XM_012308499.3
LOC100651883	XM_048408058.1,XM_048408057.1,XM_048408056.1
LOC100643178	XM_048412475.1,XM_048412473.1,XM_048412474.1,XM_048412471.1,XM_020866838.2,XM_048412477.1,XM_048412476.1,XM_048412472.1
LOC100651657	XM_020866099.2,XM_020866100.2,XM_012315632.3
LOC100642277	XM_003393521.4,XM_020867080.2,XM_012314728.3
LOC100649048	XM_012320454.3,XM_003394050.4,XM_048404429.1
LOC100649624	XM_048407874.1
LOC100652264	XM_048406565.1
LOC105666200	XM_012313271.3
LOC100647709	XM_003402106.4
LOC100644448	XM_048408481.1
LOC100647329	XM_012319884.3,XM_020868389.2
LOC100651470	XM_048406807.1,XM_003402902.3
LOC100650533	XM_003398177.4
LOC100645746	XM_012321017.3
LOC100650970	XM_003398914.4,XM_012313714.3,XM_012313716.3
LOC100645348	XM_048412785.1,XM_048412786.1,XM_012316642.3,XM_048412789.1,XM_048412788.1,XM_048412796.1,XM_048412798.1,XM_048412797.1,XM_048412802.1,XM_048412792.1,XM_048412787.1,XM_048412793.1,XM_048412794.1,XM_048412801.1,XM_048412790.1,XM_048412791.1,XM_048412795.1,XM_048412800.1,XM_048412799.1
LOC100649268	XM_003399459.4,XM_048411123.1,XM_012314560.3,XM_012314559.3,XM_012314561.3
LOC125387066	XM_048414234.1,XM_048414232.1,XM_048414231.1,XM_048414233.1
LOC100649496	XM_020863220.2
LOC100652044	XM_012311717.3,XM_003397708.4
LOC100643741	XM_048410860.1,XM_012314481.3,XM_012314483.3,XM_012314482.3,XM_048410861.1,XM_048410862.1
LOC100648354	XM_048404345.1,XM_048404344.1,XM_012320794.3,XM_048404346.1
LOC100648977	XM_048407153.1,XM_012309824.3,XM_048407154.1,XM_048407151.1,XM_048407152.1,XM_012309821.3,XM_048407150.1
LOC100651630	XM_003393203.3,XM_012309789.2
LOC100644144	XM_003399260.4,XM_012314242.3,XM_012314243.3,XM_048410513.1
LOC100645943	XM_012309107.3
LOC100651133	XM_012312822.3,XM_012312823.3,XM_048409135.1
LOC100652196	XM_003397231.3
LOC100646455	XM_012310702.3
LOC100650334	XM_048409914.1,XM_003398908.4
