LOC122571469	XM_043735245.1
LOC122575076	XM_043743497.1,XM_043743492.1,XM_043743493.1,XM_043743498.1,XM_043743494.1,XM_043743495.1,XM_043743496.1
LOC122577250	XM_043748425.1
LOC122572341	XM_043737222.1,XM_043737230.1,XM_043737213.1
LOC122576982	XM_043747971.1,XM_043747970.1
LOC122572991	XM_043738796.1,XM_043738798.1,XM_043738797.1
LOC122567748	XM_043726683.1,XM_043726682.1,XM_043726681.1
LOC122571345	XM_043734969.1
LOC122570925	XM_043733924.1,XM_043733927.1,XM_043733925.1
LOC122566275	XM_043723303.1,XM_043723302.1,XM_043723304.1
LOC122573346	XM_043739567.1,XM_043739568.1,XM_043739569.1
LOC122576398	XM_043746644.1,XM_043746643.1
LOC122576948	XM_043747887.1
LOC122574263	XM_043741652.1,XM_043741653.1,XM_043741651.1
LOC122567782	XM_043726764.1
LOC122577396	XM_043748686.1
LOC122577946	XM_043749686.1,XM_043749684.1,XM_043749683.1,XM_043749685.1
LOC122567424	XM_043725902.1,XM_043725907.1,XM_043725903.1,XM_043725904.1,XM_043725905.1,XM_043725906.1
LOC122575536	XM_043744589.1
LOC122577703	XM_043749187.1
LOC122568107	XM_043727471.1
LOC122576478	XM_043746839.1,XM_043746840.1,XM_043746841.1,XM_043746838.1
LOC122569623	XM_043730936.1,XM_043730935.1,XM_043730939.1,XM_043730937.1,XM_043730940.1
LOC122566600	XM_043724114.1
LOC122571691	XM_043735753.1
LOC122569739	XM_043731257.1,XM_043731258.1,XM_043731259.1
LOC122570621	XM_043733172.1,XM_043733170.1,XM_043733171.1,XM_043733173.1,XM_043733174.1
LOC122569920	XM_043731577.1,XM_043731576.1
LOC122566903	XM_043724832.1
LOC122565817	XM_043722191.1,XM_043722192.1
LOC122565789	XM_043722134.1
LOC122572695	XM_043738014.1,XM_043738024.1
LOC122570657	XM_043733242.1
LOC122568808	XM_043728993.1
LOC122568269	XM_043727837.1,XM_043727835.1,XM_043727836.1
LOC122568101	XM_043727465.1
LOC122569246	XM_043729995.1
LOC122567611	XM_043726363.1
LOC122575382	XM_043744217.1,XM_043744216.1
LOC122573078	XM_043739013.1,XM_043739012.1
LOC122570627	XM_043733188.1,XM_043733189.1,XM_043733190.1,XM_043733191.1
LOC122569950	XM_043731640.1,XM_043731641.1,XM_043731642.1
LOC122573033	XM_043738917.1,XM_043738915.1,XM_043738916.1,XM_043738919.1,XM_043738918.1
LOC122565796	XM_043722145.1,XM_043722146.1
LOC122571697	XM_043735758.1
LOC122566102	XM_043722847.1
LOC122570651	XM_043733237.1
LOC122574056	XM_043741145.1
LOC122565811	XM_043722167.1,XM_043722169.1,XM_043722168.1,XM_043722170.1
LOC122574794	XM_043742827.1,XM_043742830.1,XM_043742829.1,XM_043742826.1
LOC122569775	XM_043731352.1
LOC122572347	XM_043737218.1,XM_043737219.1,XM_043737220.1
LOC122572997	XM_043738804.1,XM_043738805.1,XM_043738806.1,XM_043738809.1,XM_043738807.1,XM_043738808.1,XM_043738810.1
LOC122576560	XM_043747033.1,XM_043747042.1
LOC122570955	XM_043734021.1,XM_043734022.1
LOC122570414	XM_043732732.1
LOC122577195	XM_043748340.1,XM_043748341.1
LOC122570770	XM_043733593.1
LOC122573145	XM_043739164.1
LOC122576715	XM_043747413.1,XM_043747456.1,XM_043747392.1,XM_043747464.1,XM_043747439.1,XM_043747447.1,XM_043747483.1,XM_043747474.1,XM_043747404.1,XM_043747420.1,XM_043747429.1
LOC122574310	XM_043741750.1
LOC122573573	XM_043740121.1,XM_043740123.1,XM_043740120.1
LOC122567915	XM_043727070.1,XM_043727071.1
LOC122574805	XM_043742859.1,XM_043742861.1
LOC122573538	XM_043740032.1,XM_043740031.1
LOC122566239	XM_043723209.1,XM_043723213.1,XM_043723210.1,XM_043723211.1,XM_043723208.1,XM_043723204.1,XM_043723206.1,XM_043723205.1,XM_043723214.1,XM_043723203.1,XM_043723212.1
LOC122573989	XM_043741066.1
LOC122565865	XM_043722311.1,XM_043722309.1,XM_043722310.1
LOC122569078	XM_043729558.1
LOC122567932	XM_043727105.1
LOC122567877	XM_043727004.1
LOC122571245	XM_043734793.1
LOC122573950	XM_043740981.1,XM_043740980.1,XM_043740982.1,XM_043740983.1
LOC122569033	XM_043729487.1
LOC122577350	XM_043748644.1
LOC122572241	XM_043737021.1
LOC122573775	XM_043740617.1
LOC122570140	XM_043732067.1,XM_043732066.1,XM_043732072.1,XM_043732069.1,XM_043732068.1,XM_043732073.1,XM_043732071.1,XM_043732070.1,XM_043732074.1
LOC122577296	XM_043748552.1
LOC122565634	XM_043721811.1,XM_043721812.1,XM_043721813.1,XM_043721810.1
LOC122567665	XM_043726467.1,XM_043726468.1,XM_043726469.1
LOC122568597	XM_043728512.1
LOC122571776	XM_043735912.1
LOC122573653	XM_043740318.1
LOC122576513	XM_043746924.1,XM_043746922.1,XM_043746921.1,XM_043746925.1
LOC122565677	XM_043721888.1
LOC122570031	XM_043731844.1
LOC122576298	XM_043746395.1,XM_043746393.1,XM_043746389.1,XM_043746394.1,XM_043746392.1,XM_043746388.1,XM_043746390.1
LOC122568214	XM_043727685.1,XM_043727684.1
LOC122574363	XM_043741878.1
LOC122574636	XM_043742416.1,XM_043742414.1,XM_043742415.1
LOC122576732	XM_043747443.1,XM_043747444.1
LOC122575416	XM_043744289.1,XM_043744288.1,XM_043744292.1,XM_043744290.1,XM_043744291.1,XM_043744293.1
LOC122566375	XM_043723546.1,XM_043723547.1,XM_043723548.1
LOC122567549	XM_043726214.1,XM_043726213.1,XM_043726212.1,XM_043726215.1,XM_043726216.1,XM_043726217.1
LOC122573246	XM_043739343.1,XM_043739341.1,XM_043739344.1
LOC122569573	XM_043730805.1
LOC122566495	XM_043723823.1,XM_043723822.1,XM_043723825.1,XM_043723824.1
LOC122569538	XM_043730727.1,XM_043730722.1,XM_043730724.1,XM_043730723.1,XM_043730725.1,XM_043730726.1,XM_043730728.1,XM_043730720.1
LOC122565939	XM_043722497.1,XM_043722498.1,XM_043722493.1,XM_043722492.1,XM_043722491.1,XM_043722490.1,XM_043722496.1,XM_043722499.1,XM_043722488.1,XM_043722487.1,XM_043722486.1,XM_043722489.1,XM_043722495.1,XM_043722494.1
LOC122572352	XM_043737225.1
LOC122565720	XM_043721996.1,XM_043721997.1
LOC122565588	XM_043721689.1,XM_043721688.1,XM_043721690.1
LOC122567483	XM_043726049.1
LOC122569989	XM_043731747.1,XM_043731748.1,XM_043731749.1,XM_043731750.1
LOC122575002	XM_043743301.1
LOC122568756	XM_043728909.1,XM_043728899.1,XM_043728918.1,XM_043728923.1,XM_043728930.1,XM_043728888.1,XM_043728879.1
LOC122575409	XM_043744278.1
LOC122568094	XM_043727450.1
LOC122576018	XM_043745715.1,XM_043745716.1
LOC122572400	XM_043737329.1
LOC122570062	XM_043731911.1
LOC122576761	XM_043747518.1,XM_043747526.1,XM_043747508.1
LOC122570469	XM_043732815.1
LOC122569145	XM_043729719.1
LOC122577016	XM_043748041.1,XM_043748040.1
LOC122577086	XM_043748169.1
LOC122569743	XM_043731274.1,XM_043731273.1
LOC122576088	XM_043745940.1,XM_043745941.1
LOC122568501	XM_043728286.1,XM_043728288.1,XM_043728285.1
LOC122569427	XM_043730469.1,XM_043730472.1,XM_043730468.1,XM_043730473.1,XM_043730471.1,XM_043730470.1
LOC122567413	XM_043725880.1
LOC122576674	XM_043747337.1
LOC122566502	XM_043723845.1,XM_043723844.1,XM_043723848.1,XM_043723852.1,XM_043723850.1,XM_043723851.1,XM_043723846.1,XM_043723849.1
LOC122573862	XM_043740787.1
LOC122576637	XM_043747230.1
LOC122576449	XM_043746779.1,XM_043746785.1,XM_043746774.1,XM_043746777.1,XM_043746780.1,XM_043746784.1,XM_043746778.1,XM_043746782.1,XM_043746783.1,XM_043746776.1,XM_043746775.1
LOC122570741	XM_043733527.1
LOC122568323	XM_043727950.1
LOC122576042	XM_043745811.1
LOC122565772	XM_043722091.1
LOC122577364	XM_043748662.1,XM_043748667.1,XM_043748669.1
LOC122576160	XM_043746061.1,XM_043746053.1
LOC122575486	XM_043744494.1,XM_043744495.1,XM_043744493.1,XM_043744496.1
LOC122568284	XM_043727859.1,XM_043727858.1,XM_043727857.1,XM_043727856.1
LOC122576979	XM_043747963.1
LOC122567628	XM_043726382.1,XM_043726383.1
LOC122569614	XM_043730902.1
LOC122573669	XM_043740342.1,XM_043740340.1,XM_043740341.1,XM_043740339.1,XM_043740354.1,XM_043740352.1,XM_043740357.1,XM_043740347.1,XM_043740346.1,XM_043740345.1,XM_043740353.1,XM_043740351.1,XM_043740356.1,XM_043740344.1,XM_043740355.1,XM_043740348.1,XM_043740343.1,XM_043740360.1,XM_043740358.1,XM_043740359.1,XM_043740349.1
LOC122574359	XM_043741873.1
LOC122576583	XM_043747092.1,XM_043747093.1,XM_043747094.1
LOC122566626	XM_043724181.1
LOC122572836	XM_043738366.1
LOC122573173	XM_043739218.1
LOC122573138	XM_043739135.1,XM_043739136.1,XM_043739137.1,XM_043739138.1,XM_043739139.1,XM_043739140.1,XM_043739141.1
LOC122565828	XM_043722228.1,XM_043722227.1,XM_043722226.1
LOC122567779	XM_043726760.1
LOC122573831	XM_043740734.1
LOC122569906	XM_043731553.1
LOC122572605	XM_043737756.1,XM_043737757.1,XM_043737755.1
LOC122569964	XM_043731683.1
LOC122573919	XM_043740885.1,XM_043740884.1
LOC122573427	XM_043739774.1
LOC122566993	XM_043725035.1,XM_043725037.1,XM_043725036.1
LOC122566343	XM_043723463.1
LOC122569862	XM_043731518.1
LOC122578022	XM_043749863.1
LOC122574229	XM_043741567.1,XM_043741564.1,XM_043741565.1,XM_043741566.1
LOC122570540	XM_043732964.1,XM_043732963.1,XM_043732966.1,XM_043732965.1
LOC122571601	XM_043735559.1
LOC122577319	XM_043748614.1,XM_043748598.1,XM_043748588.1,XM_043748628.1,XM_043748634.1,XM_043748645.1,XM_043748623.1,XM_043748604.1
LOC122574380	XM_043741896.1
LOC122576113	XM_043745992.1
LOC122573743	XM_043740542.1,XM_043740534.1,XM_043740536.1,XM_043740535.1,XM_043740537.1,XM_043740533.1,XM_043740538.1,XM_043740531.1,XM_043740532.1,XM_043740540.1,XM_043740539.1,XM_043740541.1,XM_043740543.1
LOC122576057	XM_043745839.1
LOC122566690	XM_043724313.1
LOC122568197	XM_043727652.1
LOC122576785	XM_043747552.1
LOC122570484	XM_043732855.1
LOC122571238	XM_043734775.1
LOC122571792	XM_043735942.1,XM_043735944.1,XM_043735943.1,XM_043735946.1,XM_043735945.1
LOC122568700	XM_043728748.1,XM_043728749.1
LOC122577793	XM_043749375.1
LOC122572456	XM_043737419.1
LOC122576021	XM_043745720.1,XM_043745719.1,XM_043745723.1,XM_043745722.1
LOC122567149	XM_043725456.1,XM_043725426.1,XM_043725429.1,XM_043725440.1,XM_043725447.1,XM_043725416.1,XM_043725465.1
LOC122571273	XM_043734843.1,XM_043734844.1
LOC122570722	XM_043733492.1
LOC122577306	XM_043748563.1,XM_043748564.1
LOC122569173	XM_043729779.1,XM_043729780.1
LOC122565881	XM_043722361.1
LOC122567460	XM_043725980.1
LOC122569138	XM_043729703.1,XM_043729702.1
LOC122569831	XM_043731458.1
LOC122576308	XM_043746425.1
LOC122575312	XM_043744092.1,XM_043744091.1
LOC122573906	XM_043740869.1
LOC122570878	XM_043733788.1,XM_043733790.1,XM_043733789.1,XM_043733791.1
LOC122568646	XM_043728607.1,XM_043728606.1,XM_043728608.1
LOC122569669	XM_043731064.1,XM_043731063.1,XM_043731062.1,XM_043731067.1,XM_043731066.1,XM_043731068.1,XM_043731069.1
LOC122573614	XM_043740237.1
LOC122576554	XM_043747021.1,XM_043747022.1,XM_043747019.1,XM_043747020.1,XM_043747023.1
LOC122571905	XM_043736210.1,XM_043736207.1,XM_043736205.1,XM_043736206.1,XM_043736211.1,XM_043736208.1,XM_043736212.1,XM_043736209.1
LOC122570833	XM_043733704.1,XM_043733705.1,XM_043733706.1
LOC122568253	XM_043727800.1,XM_043727801.1
LOC122572901	XM_043738568.1,XM_043738567.1,XM_043738566.1
LOC122572270	XM_043737043.1,XM_043737042.1,XM_043737046.1,XM_043737051.1,XM_043737047.1,XM_043737044.1,XM_043737053.1,XM_043737048.1,XM_043737049.1,XM_043737050.1,XM_043737045.1,XM_043737054.1
LOC122569545	XM_043730742.1,XM_043730738.1,XM_043730744.1,XM_043730743.1,XM_043730741.1,XM_043730737.1,XM_043730740.1
LOC122575279	XM_043744008.1
LOC122570171	XM_043732166.1,XM_043732165.1,XM_043732164.1,XM_043732167.1
LOC122574414	XM_043742001.1,XM_043742000.1
LOC122571630	XM_043735645.1,XM_043735640.1,XM_043735643.1,XM_043735641.1,XM_043735642.1,XM_043735644.1,XM_043735646.1,XM_043735647.1
LOC122566513	XM_043723891.1,XM_043723892.1,XM_043723893.1,XM_043723894.1
LOC122567402	XM_043725849.1
LOC122567296	XM_043725650.1,XM_043725648.1,XM_043725647.1,XM_043725646.1,XM_043725645.1,XM_043725651.1
LOC122573599	XM_043740193.1
LOC122574955	XM_043743230.1,XM_043743229.1
LOC122577665	XM_043749108.1,XM_043749107.1
LOC122575634	XM_043744859.1,XM_043744860.1
LOC122567009	XM_043725057.1
LOC122577549	XM_043748876.1
LOC122569267	XM_043730057.1
LOC122570310	XM_043732442.1,XM_043732444.1,XM_043732443.1
LOC122574770	XM_043742748.1,XM_043742756.1,XM_043742760.1,XM_043742749.1,XM_043742755.1,XM_043742754.1,XM_043742750.1,XM_043742753.1,XM_043742752.1,XM_043742751.1,XM_043742745.1,XM_043742757.1,XM_043742746.1,XM_043742758.1,XM_043742747.1,XM_043742759.1,XM_043742762.1,XM_043742761.1
LOC122570805	XM_043733655.1
LOC122571933	XM_043736292.1,XM_043736293.1
LOC122577877	XM_043749592.1
LOC122568731	XM_043728823.1
LOC122577834	XM_043749502.1,XM_043749501.1
LOC122575865	XM_043745355.1
LOC122571978	XM_043736399.1
LOC122572587	XM_043737707.1,XM_043737709.1,XM_043737706.1,XM_043737710.1,XM_043737711.1
LOC122575083	XM_043743519.1,XM_043743520.1,XM_043743521.1,XM_043743522.1
LOC122567350	XM_043725737.1,XM_043725738.1
LOC122573332	XM_043739522.1
LOC122566018	XM_043722690.1
LOC122572678	XM_043737964.1,XM_043737963.1
LOC122566761	XM_043724466.1
LOC122566823	XM_043724610.1,XM_043724611.1,XM_043724608.1,XM_043724609.1
LOC122572366	XM_043737250.1
LOC122569800	XM_043731394.1,XM_043731399.1,XM_043731397.1,XM_043731398.1,XM_043731396.1,XM_043731395.1
LOC122572633	XM_043737837.1,XM_043737839.1,XM_043737838.1,XM_043737836.1,XM_043737840.1,XM_043737842.1,XM_043737841.1,XM_043737845.1,XM_043737843.1
LOC122567016	XM_043725069.1,XM_043725070.1,XM_043725072.1,XM_043725073.1,XM_043725074.1
LOC122571448	XM_043735187.1
LOC122575542	XM_043744602.1
LOC122575939	XM_043745470.1,XM_043745471.1,XM_043745468.1,XM_043745472.1,XM_043745469.1
LOC122573361	XM_043739604.1,XM_043739605.1,XM_043739606.1,XM_043739608.1,XM_043739609.1
LOC122571167	XM_043734556.1
LOC122572930	XM_043738661.1,XM_043738660.1
LOC122574627	XM_043742397.1
LOC122576495	XM_043746885.1,XM_043746884.1
LOC122570794	XM_043733654.1,XM_043733646.1
LOC122575588	XM_043744699.1
LOC122575720	XM_043745065.1
LOC122571089	XM_043734366.1,XM_043734365.1,XM_043734367.1
LOC122568762	XM_043728886.1
LOC122577483	XM_043748808.1
LOC122571482	XM_043735287.1
LOC122572084	XM_043736672.1
LOC122574651	XM_043742462.1
LOC122569315	XM_043730204.1,XM_043730182.1,XM_043730191.1,XM_043730213.1
LOC122577961	XM_043749720.1,XM_043749722.1,XM_043749719.1,XM_043749721.1
LOC122571724	XM_043735783.1
LOC122570056	XM_043731899.1,XM_043731898.1,XM_043731900.1,XM_043731901.1
LOC122572729	XM_043738104.1,XM_043738103.1
LOC122575796	XM_043745219.1,XM_043745220.1,XM_043745221.1
LOC122568530	XM_043728374.1,XM_043728373.1
LOC122576102	XM_043745982.1,XM_043745981.1
LOC122571050	XM_043734252.1,XM_043734253.1,XM_043734251.1
LOC122572558	XM_043737633.1,XM_043737636.1,XM_043737634.1,XM_043737632.1
LOC122575118	XM_043743642.1
LOC122575054	XM_043743444.1,XM_043743442.1,XM_043743443.1
LOC122569332	XM_043730215.1,XM_043730216.1
LOC122574062	XM_043741161.1
LOC122574469	XM_043742115.1
LOC122569599	XM_043730868.1,XM_043730870.1,XM_043730867.1,XM_043730869.1,XM_043730871.1
LOC122565998	XM_043722651.1,XM_043722650.1,XM_043722648.1,XM_043722649.1,XM_043722647.1,XM_043722646.1
LOC122574571	XM_043742287.1,XM_043742286.1,XM_043742288.1,XM_043742289.1
LOC122571309	XM_043734903.1,XM_043734900.1,XM_043734901.1,XM_043734902.1
LOC122577611	XM_043749001.1,XM_043749003.1,XM_043749002.1
LOC122569361	XM_043730289.1
LOC122577915	XM_043749619.1
LOC122568070	XM_043727390.1
LOC122567389	XM_043725823.1,XM_043725822.1,XM_043725824.1
LOC122575557	XM_043744634.1,XM_043744636.1,XM_043744635.1
LOC122572053	XM_043736577.1
LOC122577454	XM_043748784.1
LOC122576239	XM_043746235.1
LOC122574140	XM_043741352.1,XM_043741349.1,XM_043741347.1,XM_043741355.1,XM_043741353.1,XM_043741354.1,XM_043741348.1,XM_043741351.1
LOC122568987	XM_043729401.1
LOC122573315	XM_043739487.1,XM_043739486.1,XM_043739488.1,XM_043739490.1
LOC122573800	XM_043740665.1,XM_043740662.1,XM_043740667.1,XM_043740666.1,XM_043740663.1,XM_043740664.1
LOC122571316	XM_043734917.1
LOC122566560	XM_043724002.1
LOC122575303	XM_043744078.1,XM_043744076.1,XM_043744077.1
LOC122566183	XM_043723077.1,XM_043723078.1,XM_043723080.1
LOC122574031	XM_043741090.1
LOC122566715	XM_043724375.1
LOC122570363	XM_043732568.1,XM_043732569.1
LOC122566113	XM_043722865.1,XM_043722866.1
LOC122576690	XM_043747350.1
LOC122566057	XM_043722772.1,XM_043722771.1
LOC122573199	XM_043739270.1,XM_043739269.1
LOC122566021	XM_043722693.1
LOC122571386	XM_043735062.1
LOC122567793	XM_043726794.1
LOC122569856	XM_043731504.1,XM_043731505.1
LOC122575060	XM_043743465.1
LOC122573385	XM_043739678.1
LOC122568917	XM_043729208.1
LOC122568022	XM_043727305.1
LOC122572069	XM_043736627.1
LOC122571064	XM_043734309.1
LOC122570000	XM_043731780.1,XM_043731778.1,XM_043731779.1
LOC122572187	XM_043736861.1
LOC122567319	XM_043725690.1
LOC122577985	XM_043749777.1
LOC122569005	XM_043729443.1
LOC122574453	XM_043742084.1,XM_043742083.1
LOC122566554	XM_043723986.1
LOC122577681	XM_043749148.1,XM_043749150.1,XM_043749149.1
LOC122567306	XM_043725669.1,XM_043725668.1
LOC122575881	XM_043745369.1
LOC122571567	XM_043735491.1
LOC122571435	XM_043735173.1,XM_043735172.1
LOC122572431	XM_043737378.1,XM_043737379.1
LOC122575188	XM_043743806.1,XM_043743804.1
LOC122574741	XM_043742698.1
LOC122566308	XM_043723410.1,XM_043723411.1
LOC122576502	XM_043746901.1
LOC122569385	XM_043730362.1,XM_043730359.1,XM_043730356.1,XM_043730360.1,XM_043730357.1,XM_043730350.1,XM_043730361.1,XM_043730358.1,XM_043730355.1,XM_043730363.1,XM_043730354.1,XM_043730353.1,XM_043730349.1
LOC122566637	XM_043724192.1
LOC122572827	XM_043738351.1
LOC122568130	XM_043727508.1,XM_043727507.1,XM_043727506.1
LOC122571855	XM_043736095.1
LOC122571019	XM_043734161.1
LOC122572158	XM_043736808.1
LOC122572014	XM_043736500.1,XM_043736498.1,XM_043736499.1,XM_043736502.1,XM_043736503.1,XM_043736501.1
LOC122571412	XM_043735109.1
LOC122566674	XM_043724272.1
LOC122567364	XM_043725771.1,XM_043725770.1
LOC122572851	XM_043738411.1,XM_043738410.1,XM_043738412.1,XM_043738413.1,XM_043738415.1
LOC122575293	XM_043744058.1,XM_043744065.1,XM_043744064.1,XM_043744061.1,XM_043744059.1,XM_043744063.1,XM_043744062.1
LOC122566449	XM_043723669.1,XM_043723666.1,XM_043723670.1,XM_043723667.1,XM_043723665.1,XM_043723668.1,XM_043723671.1
LOC122575772	XM_043745162.1
LOC122566042	XM_043722741.1,XM_043722742.1
LOC122574833	XM_043742921.1,XM_043742922.1
LOC122574878	XM_043743038.1
LOC122568041	XM_043727348.1,XM_043727346.1,XM_043727347.1
LOC122569199	XM_043729855.1,XM_043729852.1,XM_043729856.1,XM_043729853.1
LOC122566088	XM_043722828.1
LOC122573856	XM_043740777.1,XM_043740776.1,XM_043740775.1,XM_043740778.1
LOC122575828	XM_043745278.1,XM_043745279.1,XM_043745270.1,XM_043745272.1,XM_043745277.1,XM_043745276.1,XM_043745273.1,XM_043745271.1,XM_043745275.1,XM_043745281.1
LOC122568875	XM_043729128.1
LOC122575157	XM_043743726.1,XM_043743727.1,XM_043743728.1
LOC122572517	XM_043737552.1
LOC122575013	XM_043743319.1,XM_043743320.1,XM_043743317.1,XM_043743322.1,XM_043743318.1,XM_043743321.1,XM_043743325.1,XM_043743323.1,XM_043743324.1
LOC122574540	XM_043742231.1
LOC122571299	XM_043734866.1
LOC122571006	XM_043734132.1
LOC122572294	XM_043737098.1,XM_043737099.1
LOC122577779	XM_043749345.1
LOC122570229	XM_043732288.1,XM_043732290.1,XM_043732289.1,XM_043732291.1,XM_043732294.1,XM_043732293.1,XM_043732295.1
LOC122575121	XM_043743686.1,XM_043743703.1,XM_043743672.1,XM_043743678.1,XM_043743650.1,XM_043743664.1,XM_043743693.1,XM_043743712.1
LOC122567595	XM_043726328.1
LOC122566979	XM_043725001.1
LOC122573005	XM_043738829.1
LOC122577628	XM_043749045.1
LOC122566160	XM_043723001.1,XM_043723003.1,XM_043723002.1,XM_043723000.1,XM_043723004.1
LOC122568667	XM_043728669.1
LOC122570380	XM_043732605.1,XM_043732603.1,XM_043732607.1,XM_043732606.1
LOC122574722	XM_043742643.1,XM_043742649.1,XM_043742645.1,XM_043742644.1,XM_043742647.1,XM_043742646.1,XM_043742639.1,XM_043742637.1,XM_043742650.1,XM_043742641.1,XM_043742642.1,XM_043742640.1,XM_043742638.1
LOC122576626	XM_043747224.1
LOC122574484	XM_043742140.1,XM_043742139.1
LOC122569436	XM_043730510.1
LOC122566583	XM_043724057.1
LOC122570377	XM_043732600.1
LOC122577305	XM_043748561.1,XM_043748562.1
LOC122570334	XM_043732502.1
LOC122574889	XM_043743063.1,XM_043743064.1,XM_043743062.1,XM_043743065.1
LOC122574717	XM_043742631.1,XM_043742632.1
LOC122572740	XM_043738122.1,XM_043738121.1,XM_043738123.1,XM_043738124.1
LOC122575610	XM_043744775.1,XM_043744773.1
LOC122566472	XM_043723768.1,XM_043723767.1
LOC122573905	XM_043740864.1
LOC122566079	XM_043722821.1,XM_043722811.1
LOC122575749	XM_043745122.1
LOC122572619	XM_043737783.1,XM_043737782.1
LOC122574430	XM_043742041.1
LOC122568645	XM_043728605.1
LOC122568471	XM_043728222.1,XM_043728223.1,XM_043728224.1
LOC122569546	XM_043730745.1
LOC122575913	XM_043745414.1
LOC122568569	XM_043728447.1
LOC122573238	XM_043739329.1,XM_043739330.1
LOC122572606	XM_043737758.1
LOC122566988	XM_043725015.1,XM_043725014.1
LOC122573792	XM_043740646.1,XM_043740645.1
LOC122574648	XM_043742448.1,XM_043742453.1,XM_043742450.1,XM_043742452.1,XM_043742449.1
LOC122567986	XM_043727214.1,XM_043727216.1,XM_043727215.1
LOC122568941	XM_043729268.1
LOC122568391	XM_043728080.1
LOC122566539	XM_043723953.1
LOC122571743	XM_043735829.1
LOC122577742	XM_043749267.1
LOC122568184	XM_043727617.1,XM_043727618.1,XM_043727619.1
LOC122571451	XM_043735195.1
LOC122566942	XM_043724921.1
LOC122566392	XM_043723578.1,XM_043723581.1,XM_043723583.1,XM_043723582.1
LOC122573601	XM_043740199.1
LOC122576260	XM_043746281.1
LOC122574682	XM_043742556.1,XM_043742559.1,XM_043742558.1
LOC122566844	XM_043724682.1
LOC122576786	XM_043747556.1,XM_043747557.1,XM_043747559.1,XM_043747553.1,XM_043747554.1,XM_043747555.1,XM_043747558.1,XM_043747560.1
LOC122571919	XM_043736254.1,XM_043736252.1,XM_043736247.1,XM_043736256.1,XM_043736249.1,XM_043736255.1,XM_043736253.1,XM_043736248.1,XM_043736250.1,XM_043736257.1
LOC122572914	XM_043738603.1,XM_043738601.1,XM_043738602.1
LOC122571427	XM_043735143.1,XM_043735142.1,XM_043735145.1,XM_043735151.1,XM_043735148.1,XM_043735149.1,XM_043735152.1,XM_043735146.1,XM_043735147.1,XM_043735150.1,XM_043735144.1,XM_043735154.1,XM_043735153.1,XM_043735155.1,XM_043735156.1
